UID,Machine failure,Type,Temperature,Rotationalspeed,Tool wear [hour]
3044,0,L,309.5,1551,0.7
3045,0,L,309.4,1981,0.7333333333333333
3046,0,L,309.4,1526,0.7666666666666667
3047,0,M,309.4,1501,0.8
3048,0,L,309.4,1558,0.85
3049,0,L,309.3,1532,0.8833333333333333
3050,0,L,309.2,1326,0.9166666666666666
3051,0,L,309.2,1431,0.95
3052,0,L,309.3,1366,0.9833333333333333
3053,0,L,309.2,1421,1.0166666666666666
3054,0,H,309.3,1506,1.05
3055,0,H,309.3,1342,1.1333333333333333
3056,0,L,309.2,1427,1.2166666666666666
3057,0,L,309.2,1667,1.25
3058,0,L,309.1,1400,1.2833333333333334
3059,0,L,309.0,1709,1.3166666666666667
3060,0,M,309.0,1368,1.35
3061,0,L,309.1,1882,1.4
3062,0,L,309.1,1353,1.4333333333333333
3063,0,L,309.0,1553,1.4666666666666666
3064,0,L,309.1,1431,1.5
3065,0,M,309.1,1731,1.5333333333333334
3066,1,M,309.2,1687,1.5833333333333333
3067,0,M,309.2,1457,1.6333333333333333
3068,0,L,309.2,1533,1.6833333333333333
3069,0,H,309.0,1622,1.7166666666666666
3070,0,L,309.1,1791,1.8
3071,0,L,309.1,1631,1.8333333333333333
3072,0,L,309.0,2174,1.8666666666666667
3073,0,L,309.0,1314,1.9
3074,0,L,309.1,1478,1.9333333333333333
3075,0,L,309.2,1783,1.9666666666666666
3076,0,M,309.2,1385,2.0
3077,0,L,309.2,1444,2.05
3078,0,L,309.3,1841,2.0833333333333335
3079,0,M,309.4,1349,2.1166666666666667
3080,0,L,309.3,1340,2.1666666666666665
3081,0,M,309.2,1539,2.2
3082,0,M,309.3,1932,2.25
3083,0,M,309.3,1407,2.3
3084,0,L,309.3,1712,2.35
3085,0,H,309.4,1329,2.3833333333333333
3086,0,L,309.2,1441,2.466666666666667
3087,0,L,309.2,1610,2.5
3088,0,M,309.1,1474,2.533333333333333
3089,0,M,309.1,1624,2.5833333333333335
3090,0,H,309.3,1520,2.6333333333333333
3091,0,H,309.3,1448,2.716666666666667
3092,0,L,309.3,1558,2.8
3093,0,M,309.3,2293,2.8333333333333335
3094,0,L,309.3,1397,2.8833333333333333
3095,0,L,309.3,1972,2.9166666666666665
3096,0,M,309.2,1574,2.95
3097,0,L,309.2,1560,3.0
3098,0,M,309.2,1353,3.033333333333333
3099,0,M,309.2,1389,3.0833333333333335
3100,0,M,309.1,1513,3.1333333333333333
3101,0,L,309.1,1578,3.183333333333333
3102,0,H,309.0,1467,3.216666666666667
3103,0,L,309.1,1412,3.3
3104,0,L,309.1,1668,3.3333333333333335
3105,0,M,309.2,1678,3.3666666666666667
3106,0,L,309.1,1612,3.4166666666666665
3107,0,L,309.1,1485,3.45
3108,0,M,309.1,1456,3.4833333333333334
3109,0,L,309.2,1504,3.533333333333333
3110,0,L,309.2,1491,3.566666666666667
3111,0,H,309.2,1525,0.0
3112,0,L,309.2,1759,0.08333333333333333
3113,0,M,309.1,1355,0.11666666666666667
3114,0,M,309.1,1345,0.16666666666666666
3115,0,M,309.2,1683,0.21666666666666667
3116,0,L,309.2,1658,0.26666666666666666
3117,0,L,309.2,1566,0.3
3118,0,M,309.3,1469,0.3333333333333333
3119,0,M,309.5,1458,0.38333333333333336
3120,0,L,309.4,1858,0.43333333333333335
3121,0,H,309.4,1563,0.4666666666666667
3122,0,L,309.4,2141,0.55
3123,0,L,309.3,1473,0.5833333333333334
3124,0,H,309.4,1498,0.6166666666666667
3125,0,L,309.4,1568,0.7
3126,0,L,309.4,1694,0.7333333333333333
3127,0,L,309.4,1499,0.7666666666666667
3128,0,L,309.5,1717,0.8
3129,0,M,309.5,1462,0.8333333333333334
3130,0,L,309.6,1642,0.8833333333333333
3131,0,L,309.6,1760,0.9166666666666666
3132,0,L,309.5,1660,0.95
3133,0,L,309.5,1557,0.9833333333333333
3134,0,H,309.6,1442,1.0166666666666666
3135,0,L,309.6,1359,1.1
3136,0,L,309.8,1342,1.1333333333333333
3137,0,L,309.9,1435,1.1666666666666667
3138,0,L,309.9,1567,1.2
3139,0,L,309.9,1376,1.2333333333333334
3140,0,H,309.9,1513,1.2666666666666666
3141,1,H,309.9,2563,1.35
3142,0,L,310.0,1521,1.4333333333333333
3143,0,L,310.0,1658,1.4666666666666666
3144,0,H,310.0,1419,1.5
3145,0,M,310.0,1478,1.5833333333333333
3146,0,M,310.0,1415,1.6333333333333333
3147,0,M,309.9,1780,1.6833333333333333
3148,0,M,309.7,1440,1.7333333333333334
3149,0,H,309.8,1448,1.7833333333333334
3150,0,H,309.7,1500,1.8666666666666667
3151,0,L,309.8,1513,1.95
3152,0,L,309.8,1428,1.9833333333333334
3153,0,M,309.8,1473,2.0166666666666666
3154,0,M,309.9,1483,2.066666666666667
3155,0,L,309.7,1534,2.1166666666666667
3156,0,L,309.8,1367,2.15
3157,0,L,309.7,1467,2.183333333333333
3158,0,M,309.7,1488,2.216666666666667
3159,0,L,309.7,1679,2.2666666666666666
3160,0,H,309.8,1409,2.3
3161,0,M,309.7,1367,2.3833333333333333
3162,0,L,309.8,1314,2.433333333333333
3163,0,L,309.9,1480,2.466666666666667
3164,0,L,309.8,1549,2.5
3165,0,L,309.7,1685,2.533333333333333
3166,0,L,309.6,1536,2.566666666666667
3167,0,M,309.7,1539,2.6
3168,0,L,309.7,1384,2.65
3169,0,M,309.6,1614,2.683333333333333
3170,0,M,309.6,1675,2.7333333333333334
3171,0,M,309.7,1685,2.783333333333333
3172,0,L,309.6,1386,2.8333333333333335
3173,0,M,309.6,1488,2.8666666666666667
3174,0,L,309.6,1624,2.9166666666666665
3175,0,L,309.6,1600,2.95
3176,0,L,309.6,1468,2.9833333333333334
3177,0,L,309.6,1435,3.0166666666666666
3178,0,M,309.5,1564,3.05
3179,0,M,309.4,1329,3.1
3180,0,L,309.3,1570,3.15
3181,0,M,309.4,1433,3.183333333333333
3182,0,L,309.4,1527,3.2333333333333334
3183,0,M,309.3,1443,3.2666666666666666
3184,0,L,309.3,1616,3.316666666666667
3185,0,L,309.3,1654,3.35
3186,0,L,309.3,1685,3.3833333333333333
3187,0,M,309.4,1456,3.4166666666666665
3188,0,M,309.4,1752,3.466666666666667
3189,0,M,309.2,1438,3.5166666666666666
3190,0,L,309.1,1551,3.566666666666667
3191,0,L,309.2,1599,3.6
3192,0,M,309.2,1732,3.6333333333333333
3193,0,M,309.2,1418,3.683333333333333
3194,0,L,309.1,1401,0.0
3195,0,L,309.0,1454,0.03333333333333333
3196,0,M,309.2,1635,0.06666666666666667
3197,0,L,309.1,1489,0.11666666666666667
3198,0,L,309.1,1465,0.15
3199,0,M,309.1,1463,0.18333333333333332
3200,0,H,309.1,1560,0.23333333333333334
3201,0,M,309.2,1454,0.31666666666666665
3202,0,L,309.1,1479,0.36666666666666664
3203,0,L,309.2,1430,0.4
3204,0,M,309.1,1533,0.43333333333333335
3205,0,L,309.0,1404,0.48333333333333334
3206,0,M,308.9,1548,0.5166666666666667
3207,0,M,309.0,1612,0.5666666666666667
3208,0,M,309.0,1642,0.6166666666666667
3209,0,M,309.1,1406,0.6666666666666666
3210,0,L,309.2,1587,0.7166666666666667
3211,0,M,309.2,1364,0.75
3212,0,L,309.2,1462,0.8
3213,0,L,309.2,1649,0.8333333333333334
3214,0,L,309.2,1752,0.8666666666666667
3215,0,H,309.3,1396,0.9
3216,0,M,309.4,2179,0.9833333333333333
3217,0,L,309.5,1653,1.0333333333333334
3218,0,L,309.5,2025,1.0666666666666667
3219,0,L,309.6,1426,1.1
3220,0,M,309.6,1503,1.1333333333333333
3221,0,M,309.6,1525,1.1833333333333333
3222,0,L,309.6,1423,1.2333333333333334
3223,0,M,309.7,1435,1.2666666666666666
3224,0,H,309.5,1495,1.3166666666666667
3225,0,M,309.5,1557,1.4
3226,0,L,309.4,1474,1.45
3227,0,L,309.3,1465,1.4833333333333334
3228,0,M,309.3,1589,1.5166666666666666
3229,0,L,309.3,1475,1.5666666666666667
3230,0,L,309.4,1442,1.6
3231,0,L,309.4,1556,1.6333333333333333
3232,0,L,309.3,1425,1.6666666666666667
3233,0,L,309.3,1580,1.7
3234,0,H,309.4,1474,1.7333333333333334
3235,0,L,309.4,1489,1.8166666666666667
3236,0,L,309.4,1946,1.85
3237,1,M,309.4,1342,1.8833333333333333
3238,0,M,309.5,1758,1.9333333333333333
3239,0,M,309.4,1724,1.9833333333333334
3240,0,L,309.5,1430,2.033333333333333
3241,0,L,309.5,1612,2.066666666666667
3242,0,H,309.5,1469,2.1
3243,0,L,309.6,1384,2.183333333333333
3244,0,L,309.6,1724,2.216666666666667
3245,0,M,309.6,1397,2.25
3246,0,M,309.6,1588,2.3
3247,0,L,309.7,1468,2.35
3248,0,M,309.8,1594,2.3833333333333333
3249,0,M,309.7,1511,2.433333333333333
3250,0,L,309.8,1493,2.4833333333333334
3251,0,H,309.8,1709,2.5166666666666666
3252,0,L,309.6,1501,2.6
3253,0,L,309.7,1668,2.6333333333333333
3254,0,L,309.6,1502,2.6666666666666665
3255,0,M,309.7,1288,2.7
3256,0,L,309.7,1491,2.75
3257,0,L,309.8,1519,2.783333333333333
3258,0,L,309.9,1984,2.816666666666667
3259,0,L,309.9,1643,2.85
3260,0,M,310.0,1625,2.8833333333333333
3261,0,M,310.0,2068,2.933333333333333
3262,0,H,310.1,1469,2.9833333333333334
3263,0,L,310.1,1558,3.066666666666667
3264,0,L,310.0,1344,3.1
3265,0,H,310.1,1455,3.1333333333333333
3266,0,L,310.1,1355,3.216666666666667
3267,1,L,310.1,1269,3.25
3268,0,L,310.0,1550,3.283333333333333
3269,0,M,310.1,1525,3.316666666666667
3270,0,M,310.0,1696,3.3666666666666667
3271,0,L,310.1,1937,3.4166666666666665
3272,0,M,310.0,1689,3.45
3273,0,M,310.0,1593,3.5
3274,0,M,309.9,1565,3.55
3275,0,L,310.0,1665,0.0
3276,0,H,310.0,1532,0.03333333333333333
3277,0,L,310.0,1438,0.11666666666666667
3278,0,L,310.1,1531,0.15
3279,0,L,310.0,1506,0.18333333333333332
3280,0,L,309.9,1382,0.21666666666666667
3281,0,M,309.9,1456,0.25
3282,0,M,310.0,1445,0.3
3283,0,L,309.9,1515,0.35
3284,0,L,309.9,1449,0.38333333333333336
3285,0,H,309.9,1362,0.4166666666666667
3286,0,L,309.9,1687,0.5
3287,0,L,310.0,1618,0.5333333333333333
3288,0,M,310.1,1558,0.5666666666666667
3289,0,L,310.1,1662,0.6166666666666667
3290,0,M,310.1,1295,0.65
3291,0,L,310.2,1385,0.7
3292,0,M,310.1,1479,0.7333333333333333
3293,0,L,310.3,1400,0.7833333333333333
3294,0,M,310.3,1357,0.8166666666666667
3295,0,L,310.2,1657,0.8666666666666667
3296,0,L,310.2,1496,0.9
3297,0,M,310.3,1379,0.9333333333333333
3298,0,L,310.3,1548,0.9833333333333333
3299,0,L,310.3,1499,1.0166666666666666
3300,0,L,310.5,1390,1.05
3301,0,H,310.4,1538,1.0833333333333333
3302,0,L,310.5,1365,1.1666666666666667
3303,0,L,310.5,1503,1.2
3304,0,L,310.4,1390,1.2333333333333334
3305,0,L,310.3,1497,1.2666666666666666
3306,0,M,310.4,1577,1.3
3307,0,L,310.5,1432,1.35
3308,0,M,310.5,1563,1.3833333333333333
3309,0,L,310.4,1433,1.4333333333333333
3310,0,L,310.4,1384,1.4666666666666666
3311,0,L,310.4,1346,1.5
3312,0,L,310.4,1459,1.5333333333333334
3313,0,L,310.4,1639,1.5666666666666667
3314,0,L,310.4,1737,1.6
3315,0,L,310.5,1489,1.6333333333333333
3316,0,M,310.6,1492,1.6666666666666667
3317,0,M,310.5,1217,1.7166666666666666
3318,0,L,310.5,1636,1.7666666666666666
3319,0,L,310.4,1436,1.8
3320,0,L,310.4,1689,1.8333333333333333
3321,0,L,310.5,2289,1.8666666666666667
3322,0,L,310.6,1522,1.9
3323,0,L,310.5,1351,1.9333333333333333
3324,0,L,310.5,1589,1.9666666666666666
3325,0,L,310.6,1578,2.0
3326,0,L,310.6,1587,2.033333333333333
3327,0,L,310.6,1962,2.066666666666667
3328,0,M,310.6,2432,2.1
3329,0,L,310.6,1418,2.15
3330,0,L,310.7,1683,2.183333333333333
3331,0,L,310.8,1385,2.216666666666667
3332,0,L,310.8,1559,2.25
3333,0,M,310.8,1671,2.283333333333333
3334,0,M,310.8,1343,2.3333333333333335
3335,0,M,310.8,1548,2.3833333333333333
3336,0,L,310.9,1705,2.433333333333333
3337,0,L,310.8,1535,2.466666666666667
3338,0,L,310.8,1564,2.5
3339,0,M,310.9,1510,2.533333333333333
3340,0,L,310.9,1492,2.5833333333333335
3341,0,M,310.8,1452,2.6166666666666667
3342,0,H,310.7,1329,2.6666666666666665
3343,0,L,310.8,1382,2.75
3344,0,M,310.8,1628,2.783333333333333
3345,0,L,310.7,1706,2.8333333333333335
3346,0,L,310.7,1594,2.8666666666666667
3347,0,L,310.7,1761,2.9
3348,0,L,310.6,1529,2.933333333333333
3349,0,M,310.7,1532,2.966666666666667
3350,0,L,310.7,1673,3.0166666666666666
3351,1,L,310.8,1285,3.05
3352,0,L,310.8,1680,3.0833333333333335
3353,0,L,310.8,1610,3.1166666666666667
3354,0,L,310.9,1632,3.15
3355,0,L,310.9,1559,3.183333333333333
3356,0,L,310.8,1367,3.216666666666667
3357,1,L,310.8,1355,3.25
3358,0,H,310.7,1414,3.283333333333333
3359,0,L,310.6,1522,3.3666666666666667
3360,0,L,310.6,1525,3.4
3361,0,L,310.6,1394,3.433333333333333
3362,0,L,310.6,1519,3.466666666666667
3363,0,L,310.6,1445,3.5
3364,0,L,310.6,1555,3.533333333333333
3365,0,L,310.5,1633,0.0
3366,0,M,310.6,1630,0.03333333333333333
3367,0,M,310.7,1692,0.08333333333333333
3368,0,H,310.7,1790,0.13333333333333333
3369,0,L,310.8,1350,0.21666666666666667
3370,1,L,310.9,2760,0.25
3371,0,L,310.7,1584,0.2833333333333333
3372,0,L,310.7,1989,0.31666666666666665
3373,0,L,310.8,1431,0.35
3374,0,L,310.7,1568,0.38333333333333336
3375,0,L,310.7,1376,0.4166666666666667
3376,0,M,310.6,1459,0.45
3377,0,M,310.8,1385,0.5
3378,0,H,310.8,1591,0.55
3379,0,L,310.7,1568,0.6333333333333333
3380,0,M,310.7,1459,0.6666666666666666
3381,0,L,310.7,1590,0.7166666666666667
3382,0,L,310.6,1376,0.75
3383,0,L,310.6,1510,0.7833333333333333
3384,0,H,310.6,1674,0.8166666666666667
3385,0,L,310.6,1426,0.9
3386,0,L,310.7,1466,0.9333333333333333
3387,0,H,310.8,1474,0.9666666666666667
3388,0,M,310.8,1290,1.05
3389,0,M,310.9,1435,1.1
3390,0,M,310.7,1416,1.15
3391,0,H,310.7,1599,1.2
3392,0,L,310.7,1466,1.2833333333333334
3393,0,L,310.7,1408,1.3166666666666667
3394,0,L,310.6,1490,1.35
3395,0,L,310.6,1405,1.3833333333333333
3396,0,L,310.5,1647,1.4166666666666667
3397,0,M,310.6,1459,1.45
3398,0,L,310.6,1648,1.5
3399,0,L,310.7,1675,1.5333333333333334
3400,0,L,310.7,1605,1.5666666666666667
3401,0,H,310.7,1536,1.6
3402,0,M,310.7,1617,1.6833333333333333
3403,0,L,310.6,1347,1.7333333333333334
3404,0,L,310.5,1337,1.7666666666666666
3405,0,L,310.4,1695,1.8
3406,0,M,310.4,1635,1.8333333333333333
3407,0,L,310.4,1470,1.8833333333333333
3408,0,L,310.4,1381,1.9166666666666667
3409,0,M,310.4,1382,1.95
3410,0,M,310.4,1697,2.0
3411,0,L,310.3,1451,2.05
3412,0,L,310.3,1419,2.0833333333333335
3413,0,L,310.3,1313,2.1166666666666667
3414,0,L,310.3,1560,2.15
3415,0,L,310.3,1555,2.183333333333333
3416,0,L,310.4,1579,2.216666666666667
3417,0,L,310.5,1435,2.25
3418,0,L,310.6,1621,2.283333333333333
3419,0,H,310.6,1555,2.316666666666667
3420,0,L,310.5,1611,2.4
3421,0,L,310.6,1834,2.433333333333333
3422,0,M,310.5,1612,2.466666666666667
3423,0,L,310.4,1629,2.5166666666666666
3424,0,L,310.4,1496,2.55
3425,0,L,310.5,1593,2.5833333333333335
3426,0,M,310.5,1623,2.6166666666666667
3427,0,L,310.5,1380,2.6666666666666665
3428,0,L,310.6,1562,2.7
3429,0,L,310.6,1391,2.7333333333333334
3430,0,H,310.5,1551,2.7666666666666666
3431,0,H,310.6,1821,2.85
3432,0,L,310.7,1429,2.933333333333333
3433,0,M,310.7,2012,2.966666666666667
3434,0,M,310.6,1924,3.0166666666666666
3435,0,M,310.5,1412,3.066666666666667
3436,0,L,310.5,1389,3.1166666666666667
3437,0,L,310.5,1466,3.15
3438,0,L,310.5,2297,3.183333333333333
3439,0,L,310.4,1471,3.216666666666667
3440,0,L,310.3,1492,3.25
3441,0,L,310.3,1460,3.283333333333333
3442,0,L,310.4,1559,3.316666666666667
3443,0,M,310.5,1495,3.35
3444,0,L,310.5,1535,3.4
3445,0,L,310.6,1381,3.433333333333333
3446,0,M,310.6,1599,3.466666666666667
3447,0,H,310.6,1400,3.5166666666666666
3448,0,L,310.6,1624,3.6
3449,0,L,310.6,1478,3.6333333333333333
3450,0,L,310.7,1605,3.6666666666666665
3451,0,L,310.6,1506,3.7
3452,0,L,310.6,1455,0.0
3453,1,H,310.5,1602,0.03333333333333333
3454,0,L,310.4,1425,0.11666666666666667
3455,0,L,310.4,1918,0.15
3456,0,H,310.3,1611,0.18333333333333332
3457,0,H,310.4,1610,0.26666666666666666
3458,1,M,310.4,2639,0.35
3459,0,L,310.4,1329,0.4
3460,0,L,310.4,1270,0.43333333333333335
3461,0,L,310.3,1415,0.4666666666666667
3462,0,H,310.4,1330,0.5
3463,0,H,310.5,1786,0.5833333333333334
3464,0,L,310.5,1809,0.6666666666666666
3465,0,L,310.6,1303,0.7
3466,0,M,310.7,1383,0.7333333333333333
3467,0,L,310.6,1447,0.7833333333333333
3468,0,L,310.7,1461,0.8166666666666667
3469,0,L,310.7,2092,0.85
3470,0,M,310.7,1429,0.8833333333333333
3471,0,L,310.8,1736,0.9333333333333333
3472,0,L,310.7,1441,0.9666666666666667
3473,0,L,310.7,1523,1.0
3474,0,M,310.8,1691,1.0333333333333334
3475,0,M,310.8,1557,1.0833333333333333
3476,0,L,310.7,1644,1.1333333333333333
3477,0,L,310.6,1522,1.1666666666666667
3478,0,L,310.7,1547,1.2
3479,0,L,310.7,1597,1.2333333333333334
3480,0,M,310.8,1619,1.2666666666666666
3481,0,L,310.8,1400,1.3166666666666667
3482,0,L,310.9,1663,1.35
3483,0,L,310.8,1540,1.3833333333333333
3484,0,H,310.8,1455,1.4166666666666667
3485,0,L,310.8,1519,1.5
3486,0,L,310.8,1427,1.5333333333333334
3487,0,L,310.8,1650,1.5666666666666667
3488,0,M,310.8,1508,1.6
3489,0,L,310.9,1379,1.65
3490,0,L,310.9,1542,1.6833333333333333
3491,0,M,310.9,1763,1.7166666666666666
3492,0,H,310.9,1590,1.7666666666666666
3493,0,H,311.0,1336,1.85
3494,0,M,311.0,1638,1.9333333333333333
3495,0,L,311.0,1356,1.9833333333333334
3496,0,M,311.0,1384,2.0166666666666666
3497,0,L,310.9,1309,2.066666666666667
3498,0,L,311.0,1642,2.1
3499,0,L,311.0,1289,2.1333333333333333
3500,0,L,311.0,1353,2.1666666666666665
3501,0,H,311.0,1871,2.2
3502,0,H,311.0,1291,2.283333333333333
3503,0,M,310.9,1346,2.3666666666666667
3504,0,L,310.8,1493,2.4166666666666665
3505,0,M,310.8,1524,2.45
3506,0,L,310.8,1726,2.5
3507,0,H,310.8,1435,2.533333333333333
3508,0,M,310.8,1502,2.6166666666666667
3509,0,L,310.9,1608,2.6666666666666665
3510,0,L,311.0,1771,2.7
3511,0,L,311.0,1474,2.7333333333333334
3512,0,L,311.0,1322,2.7666666666666666
3513,0,M,311.0,1393,2.8
3514,0,M,311.1,1417,2.85
3515,0,H,311.0,1430,2.9
3516,0,M,311.1,1605,2.9833333333333334
3517,0,L,311.1,1402,3.033333333333333
3518,0,L,311.0,1550,3.066666666666667
3519,0,L,311.0,1376,3.1
3520,0,M,310.9,1569,3.1333333333333333
3521,0,L,311.0,1669,3.183333333333333
3522,0,L,311.0,1541,3.216666666666667
3523,0,L,311.0,1651,3.25
3524,0,L,310.9,1521,3.283333333333333
3525,0,M,310.8,1365,3.316666666666667
3526,0,L,310.9,1609,3.3666666666666667
3527,0,H,310.8,1470,3.4
3528,0,M,310.9,1573,3.4833333333333334
3529,1,L,310.9,1378,3.533333333333333
3530,1,L,310.9,1567,3.566666666666667
3531,0,M,310.9,1441,0.0
3532,0,M,310.9,1641,0.05
3533,0,L,310.9,1486,0.1
3534,0,L,311.0,1563,0.13333333333333333
3535,0,M,311.1,1769,0.16666666666666666
3536,0,H,311.0,1672,0.21666666666666667
3537,0,L,311.0,1632,0.3
3538,0,M,311.0,1980,0.3333333333333333
3539,0,L,311.1,1635,0.38333333333333336
3540,0,L,311.0,1686,0.4166666666666667
3541,0,L,310.9,1574,0.45
3542,0,L,310.8,1546,0.48333333333333334
3543,0,L,310.9,1899,0.5166666666666667
3544,0,L,310.9,1449,0.55
3545,0,M,310.9,1483,0.5833333333333334
3546,0,L,310.8,1576,0.6333333333333333
3547,0,M,310.9,1317,0.6666666666666666
3548,0,M,311.0,1467,0.7166666666666667
3549,0,L,310.9,1616,0.7666666666666667
3550,0,M,310.9,1299,0.8
3551,0,M,311.0,1432,0.85
3552,0,L,310.9,1799,0.9
3553,0,M,310.9,1358,0.9333333333333333
3554,0,M,310.8,1618,0.9833333333333333
3555,0,L,310.8,1525,1.0333333333333334
3556,0,L,310.7,1551,1.0666666666666667
3557,0,L,310.8,1735,1.1
3558,0,M,310.7,1309,1.1333333333333333
3559,0,L,310.6,1743,1.1833333333333333
3560,0,M,310.7,1659,1.2166666666666666
3561,0,L,310.7,1680,1.2666666666666666
3562,0,L,310.6,1486,1.3
3563,0,L,310.6,1471,1.3333333333333333
3564,0,M,310.7,1465,1.3666666666666667
3565,0,M,310.6,1492,1.4166666666666667
3566,0,M,310.7,1420,1.4666666666666666
3567,0,L,310.6,1295,1.5166666666666666
3568,0,L,310.5,1548,1.55
3569,0,L,310.6,1372,1.5833333333333333
3570,0,M,310.6,1552,1.6166666666666667
3571,0,H,310.6,1441,1.6666666666666667
3572,0,M,310.6,1691,1.75
3573,0,L,310.6,1451,1.8
3574,0,L,310.6,1452,1.8333333333333333
3575,0,L,310.6,1406,1.8666666666666667
3576,0,L,310.5,1567,1.9
3577,0,L,310.4,1599,1.9333333333333333
3578,0,M,310.4,1455,1.9666666666666666
3579,0,M,310.5,1625,2.0166666666666666
3580,1,L,310.6,2672,2.066666666666667
3581,0,L,310.6,1650,2.1
3582,0,M,310.6,1459,2.1333333333333333
3583,0,L,310.6,1395,2.183333333333333
3584,0,L,310.7,1751,2.216666666666667
3585,0,L,310.6,1192,2.25
3586,0,L,310.7,1947,2.283333333333333
3587,0,L,310.5,1593,2.316666666666667
3588,0,H,310.5,1478,2.35
3589,0,M,310.6,1505,2.433333333333333
3590,0,L,310.5,2465,2.4833333333333334
3591,0,L,310.6,1403,2.5166666666666666
3592,0,M,310.5,1458,2.55
3593,0,H,310.4,1369,2.6
3594,0,M,310.4,1377,2.683333333333333
3595,0,M,310.4,1452,2.7333333333333334
3596,0,L,310.4,1517,2.783333333333333
3597,0,L,310.5,1354,2.816666666666667
3598,0,M,310.5,1724,2.85
3599,0,L,310.5,1399,2.9
3600,0,H,310.5,1388,2.933333333333333
3601,0,L,310.5,1523,3.0166666666666666
3602,0,L,310.5,1377,3.05
3603,0,M,310.6,1417,3.0833333333333335
3604,0,L,310.7,1542,3.1333333333333333
3605,0,L,310.8,1557,3.1666666666666665
3606,0,L,310.7,1641,3.2
3607,0,L,310.7,1318,3.2333333333333334
3608,0,L,310.7,1638,3.2666666666666666
3609,0,M,310.8,1954,3.3
3610,0,M,310.9,1644,3.35
3611,0,M,310.8,1594,3.4
3612,1,L,310.9,1405,3.45
3613,0,L,310.8,1622,0.0
3614,0,L,310.9,1557,0.03333333333333333
3615,0,L,311.0,1606,0.06666666666666667
3616,0,M,311.1,1647,0.1
3617,0,M,311.1,1413,0.15
3618,0,L,311.0,1529,0.2
3619,0,L,311.1,1448,0.23333333333333334
3620,0,L,311.2,1435,0.26666666666666666
3621,0,H,311.2,1474,0.3
3622,0,L,311.2,1657,0.38333333333333336
3623,0,L,311.3,1509,0.4166666666666667
3624,0,M,311.3,1530,0.45
3625,0,M,311.4,1587,0.5
3626,0,M,311.4,1467,0.55
3627,0,M,311.5,1360,0.6
3628,0,L,311.5,1588,0.65
3629,0,L,311.4,1609,0.6833333333333333
3630,0,L,311.3,1415,0.7166666666666667
3631,0,L,311.2,1845,0.75
3632,0,M,311.4,1419,0.7833333333333333
3633,0,L,311.3,1634,0.8333333333333334
3634,0,M,311.3,1521,0.8666666666666667
3635,0,L,311.4,1499,0.9166666666666666
3636,0,M,311.2,1616,0.95
3637,0,L,311.4,1449,1.0
3638,0,M,311.4,1626,1.0333333333333334
3639,0,M,311.5,1445,1.0833333333333333
3640,0,L,311.6,1622,1.1333333333333333
3641,0,H,311.6,1544,1.1666666666666667
3642,0,L,311.6,1488,1.25
3643,0,L,311.6,1309,1.2833333333333334
3644,0,L,311.6,1784,1.3166666666666667
3645,0,L,311.5,1548,1.35
3646,0,L,311.5,1413,1.3833333333333333
3647,0,M,311.5,1863,1.4166666666666667
3648,0,L,311.5,1427,1.4666666666666666
3649,0,M,311.5,1443,1.5
3650,0,L,311.5,1481,1.55
3651,0,L,311.4,1446,1.5833333333333333
3652,0,L,311.5,1444,1.6166666666666667
3653,0,M,311.5,1341,1.65
3654,0,L,311.4,1518,1.7
3655,0,L,311.4,1603,1.7333333333333334
3656,0,L,311.4,1686,1.7666666666666666
3657,0,M,311.5,1383,1.8
3658,0,L,311.5,1477,1.85
3659,0,M,311.5,1449,1.8833333333333333
3660,0,M,311.5,1734,1.9333333333333333
3661,0,L,311.6,1398,1.9833333333333334
3662,0,M,311.7,1639,2.0166666666666666
3663,0,M,311.7,1517,2.066666666666667
3664,0,M,311.7,1442,2.1166666666666667
3665,0,M,311.7,1685,2.1666666666666665
3666,0,M,311.8,1358,2.216666666666667
3667,0,M,311.6,1608,2.2666666666666666
3668,0,L,311.6,1665,2.316666666666667
3669,0,L,311.7,1510,2.35
3670,0,L,311.8,1465,2.3833333333333333
3671,0,L,311.7,1701,2.4166666666666665
3672,0,M,311.7,1486,2.45
3673,0,L,311.6,1658,2.5
3674,0,H,311.7,1449,2.533333333333333
3675,0,L,311.5,1346,2.6166666666666667
3676,0,M,311.5,1866,2.65
3677,0,M,311.5,1562,2.7
3678,0,M,311.7,1368,2.75
3679,0,L,311.5,1567,2.8
3680,0,L,311.5,1725,2.8333333333333335
3681,0,L,311.5,1744,2.8666666666666667
3682,0,M,311.3,1453,2.9
3683,0,L,311.2,1550,2.95
3684,0,M,311.2,1558,2.9833333333333334
3685,1,L,311.2,1270,3.033333333333333
3686,0,M,311.1,1380,3.066666666666667
3687,0,L,311.1,1406,3.1166666666666667
3688,0,M,311.2,1625,3.15
3689,0,L,311.2,1420,3.2
3690,0,L,311.4,1889,3.2333333333333334
3691,0,L,311.3,1477,3.2666666666666666
3692,0,L,311.2,1460,3.3
3693,0,L,311.3,1758,3.3333333333333335
3694,0,L,311.3,1521,3.3666666666666667
3695,0,M,311.3,1511,3.4
3696,1,L,311.3,1530,3.45
3697,0,L,311.2,1454,0.0
3698,0,L,311.2,1928,0.03333333333333333
3699,0,H,311.3,1758,0.06666666666666667
3700,0,L,311.2,1649,0.15
3701,0,L,311.2,1447,0.18333333333333332
3702,0,L,311.2,1417,0.21666666666666667
