UID,Machine failure,Type,Temperature,Tool wear [min],Rotationalspeed
3277,0,L,310.0,7,1438
3278,0,L,310.1,9,1531
3279,0,L,310.0,11,1506
3280,0,L,309.9,13,1382
3281,0,M,309.9,15,1456
3282,0,M,310.0,18,1445
3283,0,L,309.9,21,1515
3284,0,L,309.9,23,1449
3285,0,H,309.9,25,1362
3286,0,L,309.9,30,1687
3287,0,L,310.0,32,1618
3288,0,M,310.1,34,1558
3289,0,L,310.1,37,1662
3290,0,M,310.1,39,1295
3291,0,L,310.2,42,1385
3292,0,M,310.1,44,1479
3293,0,L,310.3,47,1400
3294,0,M,310.3,49,1357
3295,0,L,310.2,52,1657
3296,0,L,310.2,54,1496
3297,0,M,310.3,56,1379
3298,0,L,310.3,59,1548
3299,0,L,310.3,61,1499
3300,0,L,310.5,63,1390
3301,0,H,310.4,65,1538
3302,0,L,310.5,70,1365
3303,0,L,310.5,72,1503
3304,0,L,310.4,74,1390
3305,0,L,310.3,76,1497
3306,0,M,310.4,78,1577
3307,0,L,310.5,81,1432
3308,0,M,310.5,83,1563
3309,0,L,310.4,86,1433
3310,0,L,310.4,88,1384
3311,0,L,310.4,90,1346
3312,0,L,310.4,92,1459
3313,0,L,310.4,94,1639
3314,0,L,310.4,96,1737
3315,0,L,310.5,98,1489
3316,0,M,310.6,100,1492
3317,0,M,310.5,103,1217
3318,0,L,310.5,106,1636
3319,0,L,310.4,108,1436
3320,0,L,310.4,110,1689
3321,0,L,310.5,112,2289
3322,0,L,310.6,114,1522
3323,0,L,310.5,116,1351
3324,0,L,310.5,118,1589
3325,0,L,310.6,120,1578
3326,0,L,310.6,122,1587
3327,0,L,310.6,124,1962
3328,0,M,310.6,126,2432
3329,0,L,310.6,129,1418
3330,0,L,310.7,131,1683
3331,0,L,310.8,133,1385
3332,0,L,310.8,135,1559
3333,0,M,310.8,137,1671
3334,0,M,310.8,140,1343
3335,0,M,310.8,143,1548
3336,0,L,310.9,146,1705
3337,0,L,310.8,148,1535
3338,0,L,310.8,150,1564
3339,0,M,310.9,152,1510
3340,0,L,310.9,155,1492
3341,0,M,310.8,157,1452
3342,0,H,310.7,160,1329
3343,0,L,310.8,165,1382
3344,0,M,310.8,167,1628
3345,0,L,310.7,170,1706
3346,0,L,310.7,172,1594
3347,0,L,310.7,174,1761
3348,0,L,310.6,176,1529
3349,0,M,310.7,178,1532
3350,0,L,310.7,181,1673
3351,1,L,310.8,183,1285
3352,0,L,310.8,185,1680
3353,0,L,310.8,187,1610
3354,0,L,310.9,189,1632
3355,0,L,310.9,191,1559
3356,0,L,310.8,193,1367
3357,1,L,310.8,195,1355
3358,0,H,310.7,197,1414
3359,0,L,310.6,202,1522
3360,0,L,310.6,204,1525
3361,0,L,310.6,206,1394
3362,0,L,310.6,208,1519
3363,0,L,310.6,210,1445
3364,0,L,310.6,212,1555
3365,0,L,310.5,0,1633
3366,0,M,310.6,2,1630
3367,0,M,310.7,5,1692
3368,0,H,310.7,8,1790
3369,0,L,310.8,13,1350
3370,1,L,310.9,15,2760
3371,0,L,310.7,17,1584
3372,0,L,310.7,19,1989
3373,0,L,310.8,21,1431
3374,0,L,310.7,23,1568
3375,0,L,310.7,25,1376
3376,0,M,310.6,27,1459
3377,0,M,310.8,30,1385
3378,0,H,310.8,33,1591
3379,0,L,310.7,38,1568
3380,0,M,310.7,40,1459
3381,0,L,310.7,43,1590
3382,0,L,310.6,45,1376
3383,0,L,310.6,47,1510
3384,0,H,310.6,49,1674
3385,0,L,310.6,54,1426
3386,0,L,310.7,56,1466
3387,0,H,310.8,58,1474
3388,0,M,310.8,63,1290
3389,0,M,310.9,66,1435
3390,0,M,310.7,69,1416
3391,0,H,310.7,72,1599
3392,0,L,310.7,77,1466
3393,0,L,310.7,79,1408
3394,0,L,310.6,81,1490
3395,0,L,310.6,83,1405
3396,0,L,310.5,85,1647
3397,0,M,310.6,87,1459
3398,0,L,310.6,90,1648
3399,0,L,310.7,92,1675
3400,0,L,310.7,94,1605
3401,0,H,310.7,96,1536
3402,0,M,310.7,101,1617
3403,0,L,310.6,104,1347
3404,0,L,310.5,106,1337
3405,0,L,310.4,108,1695
3406,0,M,310.4,110,1635
3407,0,L,310.4,113,1470
3408,0,L,310.4,115,1381
3409,0,M,310.4,117,1382
3410,0,M,310.4,120,1697
3411,0,L,310.3,123,1451
3412,0,L,310.3,125,1419
3413,0,L,310.3,127,1313
3414,0,L,310.3,129,1560
3415,0,L,310.3,131,1555
3416,0,L,310.4,133,1579
3417,0,L,310.5,135,1435
3418,0,L,310.6,137,1621
3419,0,H,310.6,139,1555
3420,0,L,310.5,144,1611
3421,0,L,310.6,146,1834
3422,0,M,310.5,148,1612
3423,0,L,310.4,151,1629
3424,0,L,310.4,153,1496
3425,0,L,310.5,155,1593
3426,0,M,310.5,157,1623
3427,0,L,310.5,160,1380
3428,0,L,310.6,162,1562
3429,0,L,310.6,164,1391
3430,0,H,310.5,166,1551
3431,0,H,310.6,171,1821
3432,0,L,310.7,176,1429
3433,0,M,310.7,178,2012
3434,0,M,310.6,181,1924
3435,0,M,310.5,184,1412
3436,0,L,310.5,187,1389
3437,0,L,310.5,189,1466
3438,0,L,310.5,191,2297
3439,0,L,310.4,193,1471
3440,0,L,310.3,195,1492
3441,0,L,310.3,197,1460
3442,0,L,310.4,199,1559
3443,0,M,310.5,201,1495
3444,0,L,310.5,204,1535
3445,0,L,310.6,206,1381
3446,0,M,310.6,208,1599
3447,0,H,310.6,211,1400
3448,0,L,310.6,216,1624
3449,0,L,310.6,218,1478
3450,0,L,310.7,220,1605
3451,0,L,310.6,222,1506
3452,0,L,310.6,0,1455
3453,1,H,310.5,2,1602
3454,0,L,310.4,7,1425
3455,0,L,310.4,9,1918
3456,0,H,310.3,11,1611
3457,0,H,310.4,16,1610
3458,1,M,310.4,21,2639
3459,0,L,310.4,24,1329
3460,0,L,310.4,26,1270
3461,0,L,310.3,28,1415
3462,0,H,310.4,30,1330
3463,0,H,310.5,35,1786
3464,0,L,310.5,40,1809
3465,0,L,310.6,42,1303
3466,0,M,310.7,44,1383
3467,0,L,310.6,47,1447
3468,0,L,310.7,49,1461
3469,0,L,310.7,51,2092
3470,0,M,310.7,53,1429
3471,0,L,310.8,56,1736
3472,0,L,310.7,58,1441
3473,0,L,310.7,60,1523
3474,0,M,310.8,62,1691
3475,0,M,310.8,65,1557
3476,0,L,310.7,68,1644
3477,0,L,310.6,70,1522
3478,0,L,310.7,72,1547
3479,0,L,310.7,74,1597
3480,0,M,310.8,76,1619
3481,0,L,310.8,79,1400
3482,0,L,310.9,81,1663
3483,0,L,310.8,83,1540
3484,0,H,310.8,85,1455
3485,0,L,310.8,90,1519
3486,0,L,310.8,92,1427
3487,0,L,310.8,94,1650
3488,0,M,310.8,96,1508
3489,0,L,310.9,99,1379
3490,0,L,310.9,101,1542
3491,0,M,310.9,103,1763
3492,0,H,310.9,106,1590
3493,0,H,311.0,111,1336
3494,0,M,311.0,116,1638
3495,0,L,311.0,119,1356
3496,0,M,311.0,121,1384
3497,0,L,310.9,124,1309
3498,0,L,311.0,126,1642
3499,0,L,311.0,128,1289
3500,0,L,311.0,130,1353
3501,0,H,311.0,132,1871
3502,0,H,311.0,137,1291
3503,0,M,310.9,142,1346
3504,0,L,310.8,145,1493
3505,0,M,310.8,147,1524
3506,0,L,310.8,150,1726
3507,0,H,310.8,152,1435
3508,0,M,310.8,157,1502
3509,0,L,310.9,160,1608
3510,0,L,311.0,162,1771
3511,0,L,311.0,164,1474
3512,0,L,311.0,166,1322
3513,0,M,311.0,168,1393
3514,0,M,311.1,171,1417
3515,0,H,311.0,174,1430
3516,0,M,311.1,179,1605
3517,0,L,311.1,182,1402
3518,0,L,311.0,184,1550
3519,0,L,311.0,186,1376
3520,0,M,310.9,188,1569
3521,0,L,311.0,191,1669
3522,0,L,311.0,193,1541
3523,0,L,311.0,195,1651
3524,0,L,310.9,197,1521
3525,0,M,310.8,199,1365
3526,0,L,310.9,202,1609
3527,0,H,310.8,204,1470
3528,0,M,310.9,209,1573
3529,1,L,310.9,212,1378
3530,1,L,310.9,214,1567
3531,0,M,310.9,0,1441
3532,0,M,310.9,3,1641
3533,0,L,310.9,6,1486
3534,0,L,311.0,8,1563
3535,0,M,311.1,10,1769
3536,0,H,311.0,13,1672
3537,0,L,311.0,18,1632
3538,0,M,311.0,20,1980
3539,0,L,311.1,23,1635
3540,0,L,311.0,25,1686
3541,0,L,310.9,27,1574
3542,0,L,310.8,29,1546
3543,0,L,310.9,31,1899
3544,0,L,310.9,33,1449
3545,0,M,310.9,35,1483
3546,0,L,310.8,38,1576
3547,0,M,310.9,40,1317
3548,0,M,311.0,43,1467
3549,0,L,310.9,46,1616
3550,0,M,310.9,48,1299
3551,0,M,311.0,51,1432
3552,0,L,310.9,54,1799
3553,0,M,310.9,56,1358
3554,0,M,310.8,59,1618
3555,0,L,310.8,62,1525
3556,0,L,310.7,64,1551
3557,0,L,310.8,66,1735
3558,0,M,310.7,68,1309
3559,0,L,310.6,71,1743
3560,0,M,310.7,73,1659
3561,0,L,310.7,76,1680
3562,0,L,310.6,78,1486
3563,0,L,310.6,80,1471
3564,0,M,310.7,82,1465
3565,0,M,310.6,85,1492
3566,0,M,310.7,88,1420
3567,0,L,310.6,91,1295
3568,0,L,310.5,93,1548
3569,0,L,310.6,95,1372
3570,0,M,310.6,97,1552
3571,0,H,310.6,100,1441
3572,0,M,310.6,105,1691
3573,0,L,310.6,108,1451
3574,0,L,310.6,110,1452
3575,0,L,310.6,112,1406
3576,0,L,310.5,114,1567
3577,0,L,310.4,116,1599
3578,0,M,310.4,118,1455
3579,0,M,310.5,121,1625
3580,1,L,310.6,124,2672
3581,0,L,310.6,126,1650
3582,0,M,310.6,128,1459
3583,0,L,310.6,131,1395
3584,0,L,310.7,133,1751
3585,0,L,310.6,135,1192
3586,0,L,310.7,137,1947
3587,0,L,310.5,139,1593
3588,0,H,310.5,141,1478
3589,0,M,310.6,146,1505
3590,0,L,310.5,149,2465
3591,0,L,310.6,151,1403
3592,0,M,310.5,153,1458
3593,0,H,310.4,156,1369
3594,0,M,310.4,161,1377
3595,0,M,310.4,164,1452
3596,0,L,310.4,167,1517
3597,0,L,310.5,169,1354
3598,0,M,310.5,171,1724
3599,0,L,310.5,174,1399
3600,0,H,310.5,176,1388
3601,0,L,310.5,181,1523
3602,0,L,310.5,183,1377
3603,0,M,310.6,185,1417
3604,0,L,310.7,188,1542
3605,0,L,310.8,190,1557
3606,0,L,310.7,192,1641
3607,0,L,310.7,194,1318
3608,0,L,310.7,196,1638
3609,0,M,310.8,198,1954
3610,0,M,310.9,201,1644
3611,0,M,310.8,204,1594
3612,1,L,310.9,207,1405
3613,0,L,310.8,0,1622
3614,0,L,310.9,2,1557
3615,0,L,311.0,4,1606
3616,0,M,311.1,6,1647
3617,0,M,311.1,9,1413
3618,0,L,311.0,12,1529
3619,0,L,311.1,14,1448
3620,0,L,311.2,16,1435
3621,0,H,311.2,18,1474
3622,0,L,311.2,23,1657
3623,0,L,311.3,25,1509
3624,0,M,311.3,27,1530
3625,0,M,311.4,30,1587
3626,0,M,311.4,33,1467
3627,0,M,311.5,36,1360
3628,0,L,311.5,39,1588
3629,0,L,311.4,41,1609
3630,0,L,311.3,43,1415
3631,0,L,311.2,45,1845
3632,0,M,311.4,47,1419
3633,0,L,311.3,50,1634
3634,0,M,311.3,52,1521
3635,0,L,311.4,55,1499
3636,0,M,311.2,57,1616
3637,0,L,311.4,60,1449
3638,0,M,311.4,62,1626
3639,0,M,311.5,65,1445
3640,0,L,311.6,68,1622
3641,0,H,311.6,70,1544
3642,0,L,311.6,75,1488
3643,0,L,311.6,77,1309
3644,0,L,311.6,79,1784
3645,0,L,311.5,81,1548
3646,0,L,311.5,83,1413
3647,0,M,311.5,85,1863
3648,0,L,311.5,88,1427
3649,0,M,311.5,90,1443
3650,0,L,311.5,93,1481
3651,0,L,311.4,95,1446
3652,0,L,311.5,97,1444
3653,0,M,311.5,99,1341
3654,0,L,311.4,102,1518
3655,0,L,311.4,104,1603
3656,0,L,311.4,106,1686
3657,0,M,311.5,108,1383
3658,0,L,311.5,111,1477
3659,0,M,311.5,113,1449
3660,0,M,311.5,116,1734
3661,0,L,311.6,119,1398
3662,0,M,311.7,121,1639
3663,0,M,311.7,124,1517
3664,0,M,311.7,127,1442
3665,0,M,311.7,130,1685
3666,0,M,311.8,133,1358
3667,0,M,311.6,136,1608
3668,0,L,311.6,139,1665
3669,0,L,311.7,141,1510
3670,0,L,311.8,143,1465
3671,0,L,311.7,145,1701
3672,0,M,311.7,147,1486
3673,0,L,311.6,150,1658
3674,0,H,311.7,152,1449
3675,0,L,311.5,157,1346
3676,0,M,311.5,159,1866
3677,0,M,311.5,162,1562
3678,0,M,311.7,165,1368
3679,0,L,311.5,168,1567
3680,0,L,311.5,170,1725
3681,0,L,311.5,172,1744
3682,0,M,311.3,174,1453
3683,0,L,311.2,177,1550
3684,0,M,311.2,179,1558
3685,1,L,311.2,182,1270
3686,0,M,311.1,184,1380
3687,0,L,311.1,187,1406
3688,0,M,311.2,189,1625
3689,0,L,311.2,192,1420
3690,0,L,311.4,194,1889
3691,0,L,311.3,196,1477
3692,0,L,311.2,198,1460
3693,0,L,311.3,200,1758
3694,0,L,311.3,202,1521
3695,0,M,311.3,204,1511
3696,1,L,311.3,207,1530
3697,0,L,311.2,0,1454
3698,0,L,311.2,2,1928
3699,0,H,311.3,4,1758
3700,0,L,311.2,9,1649
3701,0,L,311.2,11,1447
3702,0,L,311.2,13,1417
3703,0,L,311.2,15,1434
3704,0,M,311.2,17,1418
3705,0,M,311.2,20,1400
3706,0,M,311.3,23,1725
3707,0,L,311.3,26,1567
3708,0,M,311.3,28,1497
3709,0,L,311.4,31,1549
3710,0,L,311.4,33,1754
3711,0,L,311.5,35,1489
3712,0,L,311.5,37,1543
3713,0,L,311.5,39,1543
3714,0,L,311.5,41,1565
3715,0,M,311.4,43,1855
3716,0,M,311.4,46,1475
3717,0,L,311.4,49,1609
3718,0,H,311.4,51,1443
3719,0,L,311.4,56,1450
3720,0,L,311.5,58,1590
3721,0,M,311.4,60,1508
3722,0,M,311.2,63,1544
3723,0,L,311.2,66,1451
3724,0,L,311.2,68,1758
3725,0,M,311.2,70,1507
3726,0,H,311.1,73,1543
3727,0,M,311.2,78,1505
3728,0,L,311.2,81,1786
3729,0,L,311.3,83,1457
3730,0,M,311.3,85,1312
3731,0,M,311.2,88,1405
3732,0,M,311.2,91,1377
3733,0,M,311.2,94,1347
3734,0,L,311.1,97,1470
3735,0,M,311.2,99,1873
3736,0,M,311.1,102,1434
3737,0,H,311.1,105,1628
3738,0,L,311.1,110,1351
3739,0,M,311.2,112,1454
3740,0,M,311.2,115,1663
3741,0,L,311.2,118,1401
3742,0,L,311.3,120,1503
3743,0,L,311.4,122,1564
3744,0,L,311.4,124,1759
3745,0,L,311.4,126,1409
3746,0,L,311.4,128,1738
3747,0,H,311.3,130,1393
3748,0,L,311.1,135,1499
3749,0,L,311.1,137,1493
3750,0,L,311.1,139,1652
3751,0,L,311.1,141,1589
3752,0,L,311.1,143,1520
3753,0,H,311.1,145,1455
3754,0,L,311.0,150,1463
3755,0,L,311.0,152,1442
3756,0,L,311.0,154,1329
3757,0,L,311.1,156,1546
3758,0,M,311.1,158,1516
3759,0,M,311.0,161,1476
3760,0,L,311.0,164,1412
3761,1,L,310.9,166,1377
3762,0,M,311.0,168,1490
3763,0,M,311.0,171,1526
3764,0,L,311.0,174,1428
3765,0,L,311.0,176,1329
3766,0,M,311.1,178,1443
3767,0,L,311.1,181,1373
3768,0,L,311.1,183,1630
3769,0,L,311.0,185,1555
3770,0,M,311.0,187,1436
3771,0,L,311.0,190,1609
3772,0,M,311.0,192,1384
3773,0,L,311.1,195,1448
3774,0,M,311.1,197,1887
3775,0,M,311.1,200,1480
3776,0,H,311.1,203,1850
3777,0,L,311.1,208,1538
3778,0,M,311.1,210,1721
3779,0,M,311.1,0,1366
3780,0,L,311.0,3,1657
3781,0,L,311.1,5,1446
3782,0,L,310.8,7,1465
3783,0,L,310.8,9,1827
3784,0,H,310.8,11,1397
3785,0,L,310.8,16,1744
3786,0,L,310.9,18,1545
3787,0,L,310.9,20,1587
3788,1,L,310.8,22,1377
3789,0,L,310.8,24,1511
3790,0,L,310.8,26,1650
3791,0,L,310.9,28,1412
3792,0,L,311.0,30,1528
3793,0,L,310.9,32,1459
3794,1,L,310.9,34,1379
3795,0,M,310.8,36,1356
3796,0,M,310.8,39,1409
3797,0,M,310.8,42,1504
3798,0,L,310.8,45,1622
3799,0,L,310.8,47,1786
3800,0,L,310.9,49,1506
3801,0,M,310.9,51,1916
3802,0,M,310.9,54,1771
3803,0,M,310.9,57,1488
3804,0,L,310.9,60,1531
3805,0,L,310.9,62,1529
3806,0,M,311.0,64,1580
3807,1,M,310.9,67,1360
3808,0,M,311.0,70,1546
3809,0,M,310.9,73,1762
3810,0,L,310.8,76,1350
3811,0,M,310.8,78,1562
3812,0,M,310.7,81,1608
3813,0,L,310.6,84,1392
3814,0,L,310.6,86,1467
3815,1,M,310.6,88,1326
3816,0,L,310.7,91,1769
3817,0,L,310.6,93,1459
3818,0,M,310.6,95,1421
3819,0,L,310.7,98,1491
3820,0,L,310.7,100,1567
3821,0,L,310.8,102,1421
3822,0,L,310.9,104,1596
3823,0,M,311.0,106,1464
3824,0,M,310.9,109,1581
3825,0,L,310.9,112,1620
3826,0,H,310.7,114,1413
3827,0,H,310.8,119,1438
3828,0,M,310.9,124,1469
3829,0,M,310.8,127,1762
3830,1,H,310.9,130,1366
3831,0,L,310.9,135,1891
3832,0,M,310.9,137,1742
3833,0,M,310.9,140,1465
3834,0,M,311.0,143,1541
3835,0,M,311.1,146,1295
3836,0,M,311.1,149,1435
3837,0,L,311.2,152,1466
3838,0,L,311.2,154,1450
3839,0,L,311.1,156,1880
3840,0,M,311.0,158,1578
3841,0,L,311.0,161,1610
3842,0,L,311.1,163,1565
3843,0,L,311.2,165,1545
3844,0,L,311.2,167,1227
3845,0,L,311.1,169,1484
3846,0,L,311.0,171,1591
3847,0,L,310.9,173,1403
3848,0,M,311.0,175,1450
3849,0,L,310.9,178,1720
3850,0,L,311.0,180,1561
3851,0,M,311.0,182,1421
3852,0,H,310.9,185,1415
3853,0,L,310.9,190,2034
3854,0,L,311.0,192,1486
3855,1,L,311.0,194,1338
3856,0,H,311.1,196,1578
3857,0,M,311.2,201,1330
3858,0,H,311.2,204,1506
3859,0,L,311.4,209,1559
3860,0,L,311.5,211,1599
3861,0,L,311.5,213,1427
3862,0,M,311.5,215,1481
3863,0,H,311.5,218,1496
3864,0,L,311.4,223,1674
3865,0,M,311.4,225,1629
3866,1,H,311.5,228,1629
3867,0,L,311.6,0,1311
3868,1,M,311.6,2,2709
3869,0,M,311.7,5,1759
3870,0,L,311.7,8,1480
3871,0,L,311.8,10,1461
3872,0,M,311.8,12,1728
3873,0,L,311.9,15,1389
3874,0,L,311.8,17,1638
3875,0,L,311.7,19,1254
3876,0,L,311.8,21,1427
3877,0,L,311.8,23,1627
3878,0,H,311.7,25,1471
3879,0,L,311.7,30,1773
3880,0,M,311.7,32,1430
3881,0,L,311.6,35,1595
3882,0,L,311.5,37,1521
3883,0,L,311.6,39,1419
3884,0,M,311.4,41,1534
3885,0,H,311.5,44,1626
3886,0,L,311.5,49,1677
3887,0,L,311.3,51,1392
3888,0,L,311.2,53,1448
3889,0,L,311.2,55,1903
3890,0,L,311.2,57,1404
3891,0,L,311.2,59,1386
3892,0,L,311.1,61,1418
3893,0,M,311.1,63,1338
3894,0,L,311.2,66,1549
3895,0,M,311.2,68,1432
3896,0,M,311.2,71,1546
3897,0,M,311.2,74,1627
3898,0,M,311.1,77,1640
3899,0,M,311.1,80,1423
3900,0,M,311.0,83,1711
3901,0,M,311.1,86,1450
3902,0,H,311.1,89,1553
3903,0,L,311.1,94,1630
3904,0,H,311.1,96,1476
3905,0,H,311.1,101,1426
3906,0,M,311.2,106,1561
3907,0,L,311.2,109,1297
3908,0,M,311.2,111,1842
3909,0,L,311.2,114,1633
3910,0,H,311.3,116,1744
3911,0,L,311.4,121,1831
3912,0,M,311.3,123,1339
3913,0,L,311.4,126,1475
3914,0,M,311.4,128,1675
3915,0,L,311.5,131,1493
3916,0,L,311.5,133,1700
3917,0,L,311.6,135,1453
3918,0,L,311.7,137,1542
3919,0,M,311.5,139,1358
3920,0,H,311.5,142,1655
3921,0,L,311.5,147,1885
3922,0,L,311.5,149,1494
3923,0,M,311.4,151,1757
3924,0,M,311.4,154,1718
3925,0,M,311.4,157,1636
3926,0,L,311.6,160,1638
3927,0,L,311.5,162,1609
3928,0,H,311.5,164,1556
3929,1,L,311.5,169,1442
3930,0,M,311.6,171,1501
3931,0,M,311.6,174,2041
3932,0,M,311.7,177,1784
3933,0,L,311.6,180,1953
3934,0,L,311.6,182,1576
3935,0,M,311.6,184,1518
3936,1,M,311.6,187,1227
3937,0,L,311.5,190,1985
3938,0,L,311.5,192,1802
3939,0,L,311.5,194,1603
3940,0,L,311.6,196,1400
3941,0,L,311.5,198,1395
3942,0,L,311.4,200,1987
3943,0,M,311.4,202,1398
3944,1,L,311.4,205,1333
3945,0,L,311.2,207,1381
3946,0,L,311.3,0,1570
3947,0,M,311.3,2,1658
3948,0,H,311.3,5,1749
3949,0,M,311.3,10,1510
3950,0,L,311.5,13,1384
3951,0,L,311.4,15,1570
3952,0,M,311.4,17,1571
3953,0,L,311.4,20,1476
3954,0,M,311.4,22,1484
3955,0,M,311.4,25,1909
3956,0,L,311.5,28,1448
3957,0,M,311.4,30,1500
3958,0,L,311.4,33,1510
3959,0,L,311.3,35,1378
3960,0,M,311.4,37,1538
3961,0,L,311.4,40,1390
3962,0,M,311.4,42,1642
3963,0,L,311.5,45,1785
3964,0,H,311.5,47,1526
3965,0,M,311.6,52,1668
3966,0,L,311.5,55,1507
3967,0,L,311.5,57,1530
3968,0,M,311.4,59,1479
3969,0,M,311.4,62,1418
3970,0,L,311.4,65,1504
3971,0,M,311.4,67,1345
3972,0,H,311.4,70,1625
3973,0,L,311.4,75,1511
3974,0,L,311.4,77,1535
3975,0,L,311.5,79,1505
3976,0,H,311.5,81,1540
3977,0,H,311.4,86,1372
3978,0,M,311.3,91,1510
3979,0,L,311.3,94,1382
3980,0,L,311.3,96,1439
3981,0,M,311.3,98,1375
3982,0,M,311.3,101,1931
3983,0,L,311.3,104,1475
3984,0,L,311.3,106,1389
3985,0,L,311.3,108,1652
3986,0,L,311.2,110,1386
3987,0,M,311.3,112,1577
3988,0,M,311.3,115,1444
3989,0,L,311.3,118,1554
3990,0,L,311.3,120,1602
3991,0,H,311.2,122,1692
3992,0,L,311.3,127,1682
3993,0,L,311.3,129,1614
3994,0,L,311.3,131,1324
3995,0,L,311.4,133,1434
3996,0,L,311.3,135,1621
3997,0,M,311.3,137,1625
3998,0,L,311.1,140,1394
3999,0,L,311.0,142,1586
4000,0,L,311.0,144,1420
4001,0,L,311.2,146,1422
4002,0,H,311.2,148,1598
4003,1,L,311.2,153,1454
4004,0,L,311.2,155,1519
4005,0,L,311.1,157,1373
4006,0,M,311.1,159,1406
4007,0,L,311.2,162,1492
4008,0,L,311.2,164,1369
4009,0,M,311.2,166,1471
4010,0,L,311.2,169,1630
4011,0,M,311.1,171,1605
4012,0,L,311.1,174,1447
4013,0,M,311.2,176,1360
4014,0,M,311.1,179,1728
4015,0,L,311.0,182,1740
4016,0,L,310.9,184,1477
4017,0,L,310.9,186,1658
4018,0,L,310.8,188,1902
4019,0,M,310.8,190,1783
4020,0,M,310.9,193,1558
4021,0,L,311.0,196,1351
4022,0,H,310.9,198,1452
4023,0,L,310.9,203,1666
4024,0,L,311.0,205,1364
4025,1,M,311.0,207,1351
4026,0,H,311.0,210,1729
4027,0,M,311.0,215,1574
4028,0,L,311.0,218,1566
4029,0,L,310.9,220,1455
4030,0,H,310.9,222,1679
4031,0,L,310.8,227,2143
4032,0,L,310.8,229,1447
4033,1,L,310.8,231,1383
4034,0,L,310.8,233,1772
4035,1,L,310.8,235,1615
4036,0,L,310.8,0,1454
4037,0,L,310.8,2,1445
4038,0,M,310.8,4,1609
4039,0,L,310.9,7,1546
4040,0,L,310.8,9,1567
4041,0,L,310.8,11,1767
4042,0,L,310.9,13,1539
4043,0,L,310.9,15,1564
4044,0,M,310.8,17,1445
4045,1,M,310.9,20,1419
4046,0,M,310.9,23,1881
4047,0,M,310.9,26,1421
4048,0,L,311.0,29,1455
4049,1,L,311.0,31,2691
4050,0,L,310.8,33,1505
4051,0,L,310.8,35,1456
4052,0,L,310.8,37,1383
4053,0,M,310.8,39,1563
4054,0,M,310.9,42,2305
4055,0,M,310.9,45,1456
4056,0,L,311.0,48,1865
4057,0,L,310.9,50,1597
4058,0,L,310.9,52,1495
4059,0,M,310.9,54,1456
4060,0,L,310.8,57,1465
4061,0,M,310.9,59,1352
4062,0,L,310.8,62,1906
4063,0,L,310.9,64,1446
4064,0,L,310.8,66,1948
4065,0,L,310.7,68,1480
4066,0,M,310.7,70,1511
4067,0,M,310.7,73,1472
4068,0,L,310.7,76,1429
4069,0,L,310.7,78,1405
4070,0,M,310.7,80,1405
4071,0,L,310.7,83,1348
4072,1,L,310.6,85,1331
4073,0,L,310.6,87,1610
4074,0,M,310.6,89,1412
4075,0,L,310.7,92,1453
4076,0,L,310.6,94,1583
4077,0,M,310.6,96,1539
4078,0,L,310.5,99,1635
4079,1,H,310.7,101,1294
4080,0,L,310.5,106,1978
4081,1,L,310.4,108,1357
4082,1,L,310.4,110,1336
4083,0,L,310.4,112,1568
4084,0,M,310.4,114,1567
4085,0,L,310.4,117,1611
4086,0,H,310.5,119,1841
4087,0,L,310.5,124,1567
4088,1,L,310.4,126,1376
4089,0,L,310.5,128,1477
4090,0,M,310.5,130,1590
4091,0,L,310.5,133,2197
4092,0,M,310.4,135,1595
4093,0,H,310.5,138,1812
4094,0,M,310.5,143,1573
4095,0,L,310.5,146,1651
4096,0,H,310.5,148,1459
4097,1,L,310.4,153,1370
4098,0,L,310.4,155,1518
4099,0,L,310.3,157,1648
4100,0,L,310.4,159,1464
4101,0,L,310.4,161,1895
4102,0,L,310.4,163,1884
4103,0,L,310.4,165,1450
4104,0,L,310.4,167,1448
4105,0,L,310.5,169,1389
4106,0,L,310.6,171,1583
4107,0,L,310.5,173,1425
4108,0,L,310.5,175,1809
4109,0,L,310.5,177,1892
4110,0,M,310.6,179,1475
4111,0,L,310.6,182,1361
4112,0,M,310.6,184,1563
4113,0,H,310.5,187,1472
4114,0,L,310.6,192,1325
4115,0,L,310.6,194,1358
4116,0,H,310.6,196,1346
4117,0,M,310.5,201,1381
4118,1,L,310.5,204,1340
4119,0,L,310.6,206,1366
4120,1,L,310.7,208,1325
4121,1,M,310.7,210,1376
4122,1,M,310.7,213,1364
4123,0,L,310.6,0,1462
4124,0,M,310.6,2,1517
4125,0,L,310.6,5,1385
4126,0,L,310.6,7,1439
4127,0,M,310.6,9,1623
4128,0,H,310.6,12,1438
4129,0,L,310.4,17,1708
4130,0,M,310.3,19,1666
4131,1,L,310.4,22,1286
4132,0,L,310.3,24,1485
4133,0,M,310.3,26,1409
4134,0,L,310.3,29,1765
4135,0,L,310.3,31,1688
4136,0,M,310.3,33,1787
4137,0,L,310.1,36,1487
4138,0,L,310.1,38,1384
4139,1,L,310.2,40,1311
4140,0,H,310.2,42,1620
4141,1,L,310.2,47,1331
4142,0,H,310.1,49,1462
4143,0,L,310.1,54,1424
4144,0,L,310.1,56,1500
4145,0,L,310.1,58,1738
4146,0,M,310.3,60,1465
4147,0,L,310.3,63,1482
4148,0,L,310.3,65,1398
